Year,Industry_aggregation_NZSIOC,Industry_code_NZSIOC,Industry_name_NZSIOC,Units,Variable_code,Variable_name,Variable_category,Value,Industry_code_ANZSIC06
2017,Level 4,MN212,Employment and Other Administrative Services,Percentage,H36,Current ratio,Financial ratios,119,ANZSIC06 groups N721 and N729
2017,Level 4,MN212,Employment and Other Administrative Services,Percentage,H37,Quick ratio,Financial ratios,116,ANZSIC06 groups N721 and N729
2017,Level 4,MN212,Employment and Other Administrative Services,Percentage,H39,Return on equity,Financial ratios,19,ANZSIC06 groups N721 and N729
2017,Level 4,MN212,Employment and Other Administrative Services,Percentage,H40,Return on total assets,Financial ratios,9,ANZSIC06 groups N721 and N729
2017,Level 4,MN212,Employment and Other Administrative Services,Percentage,H41,Liabilities structure,Financial ratios,50,ANZSIC06 groups N721 and N729
2017,Level 4,MN213,"Building Cleaning, Pest Control and Other Support Services",Percentage,H36,Current ratio,Financial ratios,87,ANZSIC06 groups N731 and N732
2017,Level 4,MN213,"Building Cleaning, Pest Control and Other Support Services",Percentage,H37,Quick ratio,Financial ratios,73,ANZSIC06 groups N731 and N732
2017,Level 4,MN213,"Building Cleaning, Pest Control and Other Support Services",Percentage,H39,Return on equity,Financial ratios,32,ANZSIC06 groups N731 and N732
2017,Level 4,MN213,"Building Cleaning, Pest Control and Other Support Services",Percentage,H40,Return on total assets,Financial ratios,12,ANZSIC06 groups N731 and N732
2017,Level 4,MN213,"Building Cleaning, Pest Control and Other Support Services",Percentage,H41,Liabilities structure,Financial ratios,36,ANZSIC06 groups N731 and N732
2017,Level 1,OO,"Public Order, Safety and Regulatory Services",Percentage,H36,Current ratio,Financial ratios,150,"ANZSIC06 division O (excluding classes O751, O752, O753, O754, O755, O760, and O7711)"
2017,Level 1,OO,"Public Order, Safety and Regulatory Services",Percentage,H37,Quick ratio,Financial ratios,142,"ANZSIC06 division O (excluding classes O751, O752, O753, O754, O755, O760, and O7711)"
2017,Level 1,OO,"Public Order, Safety and Regulatory Services",Percentage,H39,Return on equity,Financial ratios,20,"ANZSIC06 division O (excluding classes O751, O752, O753, O754, O755, O760, and O7711)"
2017,Level 1,OO,"Public Order, Safety and Regulatory Services",Percentage,H40,Return on total assets,Financial ratios,7,"ANZSIC06 division O (excluding classes O751, O752, O753, O754, O755, O760, and O7711)"
2017,Level 1,OO,"Public Order, Safety and Regulatory Services",Percentage,H41,Liabilities structure,Financial ratios,33,"ANZSIC06 division O (excluding classes O751, O752, O753, O754, O755, O760, and O7711)"
2017,Level 3,OO21,"Public Order, Safety and Regulatory Services",Percentage,H36,Current ratio,Financial ratios,150,ANZSIC06 groups O771 and O772 (excluding class O7711)
2017,Level 3,OO21,"Public Order, Safety and Regulatory Services",Percentage,H37,Quick ratio,Financial ratios,142,ANZSIC06 groups O771 and O772 (excluding class O7711)
2017,Level 3,OO21,"Public Order, Safety and Regulatory Services",Percentage,H39,Return on equity,Financial ratios,20,ANZSIC06 groups O771 and O772 (excluding class O7711)
2017,Level 3,OO21,"Public Order, Safety and Regulatory Services",Percentage,H40,Return on total assets,Financial ratios,7,ANZSIC06 groups O771 and O772 (excluding class O7711)
2017,Level 3,OO21,"Public Order, Safety and Regulatory Services",Percentage,H41,Liabilities structure,Financial ratios,33,ANZSIC06 groups O771 and O772 (excluding class O7711)
2020,Level 4,LL122,Non-Residential Property Operation,Percentage,H36,Current ratio,Financial ratios,62,ANZSIC06 class L671200
2020,Level 4,LL122,Non-Residential Property Operation,Percentage,H37,Quick ratio,Financial ratios,56,ANZSIC06 class L671200
2020,Level 4,LL122,Non-Residential Property Operation,Percentage,H39,Return on equity,Financial ratios,8,ANZSIC06 class L671200
2020,Level 4,LL122,Non-Residential Property Operation,Percentage,H40,Return on total assets,Financial ratios,4,ANZSIC06 class L671200
2020,Level 4,LL122,Non-Residential Property Operation,Percentage,H41,Liabilities structure,Financial ratios,47,ANZSIC06 class L671200
2020,Level 4,LL123,Real Estate Services,Percentage,H36,Current ratio,Financial ratios,113,ANZSIC06 group L672
2020,Level 4,LL123,Real Estate Services,Percentage,H37,Quick ratio,Financial ratios,110,ANZSIC06 group L672
2020,Level 4,LL123,Real Estate Services,Percentage,H39,Return on equity,Financial ratios,52,ANZSIC06 group L672
2020,Level 4,LL123,Real Estate Services,Percentage,H40,Return on total assets,Financial ratios,24,ANZSIC06 group L672
2020,Level 4,LL123,Real Estate Services,Percentage,H41,Liabilities structure,Financial ratios,45,ANZSIC06 group L672
2020,Level 3,LL12,Property Operators and Real Estate Services,Percentage,H36,Current ratio,Financial ratios,64,"ANZSIC06 groups L671 (excluding class L6711), and L672"
2020,Level 3,LL12,Property Operators and Real Estate Services,Percentage,H37,Quick ratio,Financial ratios,58,"ANZSIC06 groups L671 (excluding class L6711), and L672"
2020,Level 3,LL12,Property Operators and Real Estate Services,Percentage,H39,Return on equity,Financial ratios,8,"ANZSIC06 groups L671 (excluding class L6711), and L672"
2020,Level 3,LL12,Property Operators and Real Estate Services,Percentage,H40,Return on total assets,Financial ratios,4,"ANZSIC06 groups L671 (excluding class L6711), and L672"
2020,Level 3,LL12,Property Operators and Real Estate Services,Percentage,H41,Liabilities structure,Financial ratios,47,"ANZSIC06 groups L671 (excluding class L6711), and L672"
2020,Level 1,LL,"Rental, Hiring and Real Estate Services",Percentage,H36,Current ratio,Financial ratios,66,ANZSIC06 division L
2020,Level 1,LL,"Rental, Hiring and Real Estate Services",Percentage,H37,Quick ratio,Financial ratios,60,ANZSIC06 division L
2020,Level 1,LL,"Rental, Hiring and Real Estate Services",Percentage,H39,Return on equity,Financial ratios,8,ANZSIC06 division L
2020,Level 1,LL,"Rental, Hiring and Real Estate Services",Percentage,H40,Return on total assets,Financial ratios,4,ANZSIC06 division L
2020,Level 1,LL,"Rental, Hiring and Real Estate Services",Percentage,H41,Liabilities structure,Financial ratios,46,ANZSIC06 division L
2020,Level 4,MN111,"Scientific, Architectural and Engineering Services",Percentage,H36,Current ratio,Financial ratios,143,ANZSIC06 groups M691 and M692
2020,Level 4,MN111,"Scientific, Architectural and Engineering Services",Percentage,H37,Quick ratio,Financial ratios,132,ANZSIC06 groups M691 and M692
2020,Level 4,MN111,"Scientific, Architectural and Engineering Services",Percentage,H39,Return on equity,Financial ratios,49,ANZSIC06 groups M691 and M692
2020,Level 4,MN111,"Scientific, Architectural and Engineering Services",Percentage,H40,Return on total assets,Financial ratios,18,ANZSIC06 groups M691 and M692
2020,Level 4,MN111,"Scientific, Architectural and Engineering Services",Percentage,H41,Liabilities structure,Financial ratios,36,ANZSIC06 groups M691 and M692
2020,Level 4,MN112,Legal and Accounting Services,Percentage,H36,Current ratio,Financial ratios,137,ANZSIC06 group M693
2020,Level 4,MN112,Legal and Accounting Services,Percentage,H37,Quick ratio,Financial ratios,130,ANZSIC06 group M693
2020,Level 4,MN112,Legal and Accounting Services,Percentage,H39,Return on equity,Financial ratios,136,ANZSIC06 group M693
2020,Level 4,MN112,Legal and Accounting Services,Percentage,H40,Return on total assets,Financial ratios,50,ANZSIC06 group M693
2020,Level 4,MN112,Legal and Accounting Services,Percentage,H41,Liabilities structure,Financial ratios,37,ANZSIC06 group M693
2020,Level 4,MN113,"Advertising, Market Research and Management Services",Percentage,H36,Current ratio,Financial ratios,93,"ANZSIC06 groups M694, M695, and M696"
2020,Level 4,MN113,"Advertising, Market Research and Management Services",Percentage,H37,Quick ratio,Financial ratios,92,"ANZSIC06 groups M694, M695, and M696"
2020,Level 4,MN113,"Advertising, Market Research and Management Services",Percentage,H39,Return on equity,Financial ratios,26,"ANZSIC06 groups M694, M695, and M696"
2020,Level 4,MN113,"Advertising, Market Research and Management Services",Percentage,H40,Return on total assets,Financial ratios,6,"ANZSIC06 groups M694, M695, and M696"
2020,Level 4,MN113,"Advertising, Market Research and Management Services",Percentage,H41,Liabilities structure,Financial ratios,24,"ANZSIC06 groups M694, M695, and M696"
2020,Level 4,MN114,Veterinary and Other Professional Services,Percentage,H36,Current ratio,Financial ratios,124,ANZSIC06 groups M697 and M699
2020,Level 4,MN114,Veterinary and Other Professional Services,Percentage,H37,Quick ratio,Financial ratios,103,ANZSIC06 groups M697 and M699
2020,Level 4,MN114,Veterinary and Other Professional Services,Percentage,H39,Return on equity,Financial ratios,41,ANZSIC06 groups M697 and M699
2020,Level 4,MN114,Veterinary and Other Professional Services,Percentage,H40,Return on total assets,Financial ratios,16,ANZSIC06 groups M697 and M699
2020,Level 4,MN114,Veterinary and Other Professional Services,Percentage,H41,Liabilities structure,Financial ratios,39,ANZSIC06 groups M697 and M699
2020,Level 4,MN115,Computer System Design and Related Services,Percentage,H36,Current ratio,Financial ratios,151,ANZSIC06 group M700
2020,Level 4,MN115,Computer System Design and Related Services,Percentage,H37,Quick ratio,Financial ratios,148,ANZSIC06 group M700
2020,Level 4,MN115,Computer System Design and Related Services,Percentage,H39,Return on equity,Financial ratios,31,ANZSIC06 group M700
2020,Level 4,MN115,Computer System Design and Related Services,Percentage,H40,Return on total assets,Financial ratios,13,ANZSIC06 group M700
2020,Level 4,MN115,Computer System Design and Related Services,Percentage,H41,Liabilities structure,Financial ratios,41,ANZSIC06 group M700
2020,Level 3,MN11,"Professional, Scientific and Technical Services",Percentage,H36,Current ratio,Financial ratios,104,ANZSIC06 division M
2020,Level 3,MN11,"Professional, Scientific and Technical Services",Percentage,H37,Quick ratio,Financial ratios,102,ANZSIC06 division M
2020,Level 3,MN11,"Professional, Scientific and Technical Services",Percentage,H39,Return on equity,Financial ratios,38,ANZSIC06 division M
2020,Level 3,MN11,"Professional, Scientific and Technical Services",Percentage,H40,Return on total assets,Financial ratios,11,ANZSIC06 division M
2020,Level 3,MN11,"Professional, Scientific and Technical Services",Percentage,H41,Liabilities structure,Financial ratios,28,ANZSIC06 division M
2020,Level 4,MN211,Travel Agency and Tour Arrangement Services,Percentage,H36,Current ratio,Financial ratios,105,ANZSIC06 group N722
2020,Level 4,MN211,Travel Agency and Tour Arrangement Services,Percentage,H37,Quick ratio,Financial ratios,105,ANZSIC06 group N722
2020,Level 4,MN211,Travel Agency and Tour Arrangement Services,Percentage,H39,Return on equity,Financial ratios,-8,ANZSIC06 group N722
2020,Level 4,MN211,Travel Agency and Tour Arrangement Services,Percentage,H40,Return on total assets,Financial ratios,-2,ANZSIC06 group N722
2020,Level 4,MN211,Travel Agency and Tour Arrangement Services,Percentage,H41,Liabilities structure,Financial ratios,27,ANZSIC06 group N722
2020,Level 4,MN212,Employment and Other Administrative Services,Percentage,H36,Current ratio,Financial ratios,137,ANZSIC06 groups N721 and N729
2020,Level 4,MN212,Employment and Other Administrative Services,Percentage,H37,Quick ratio,Financial ratios,134,ANZSIC06 groups N721 and N729
2020,Level 4,MN212,Employment and Other Administrative Services,Percentage,H39,Return on equity,Financial ratios,16,ANZSIC06 groups N721 and N729
2020,Level 4,MN212,Employment and Other Administrative Services,Percentage,H40,Return on total assets,Financial ratios,8,ANZSIC06 groups N721 and N729
2020,Level 4,MN212,Employment and Other Administrative Services,Percentage,H41,Liabilities structure,Financial ratios,49,ANZSIC06 groups N721 and N729
2020,Level 4,MN213,"Building Cleaning, Pest Control and Other Support Services",Percentage,H36,Current ratio,Financial ratios,106,ANZSIC06 groups N731 and N732
2020,Level 4,MN213,"Building Cleaning, Pest Control and Other Support Services",Percentage,H37,Quick ratio,Financial ratios,98,ANZSIC06 groups N731 and N732
2020,Level 4,MN213,"Building Cleaning, Pest Control and Other Support Services",Percentage,H39,Return on equity,Financial ratios,26,ANZSIC06 groups N731 and N732
2020,Level 4,MN213,"Building Cleaning, Pest Control and Other Support Services",Percentage,H40,Return on total assets,Financial ratios,10,ANZSIC06 groups N731 and N732
2020,Level 4,MN213,"Building Cleaning, Pest Control and Other Support Services",Percentage,H41,Liabilities structure,Financial ratios,38,ANZSIC06 groups N731 and N732
2020,Level 3,MN21,Administrative and Support Services,Percentage,H36,Current ratio,Financial ratios,123,ANZSIC06 division N
2020,Level 3,MN21,Administrative and Support Services,Percentage,H37,Quick ratio,Financial ratios,119,ANZSIC06 division N
2020,Level 3,MN21,Administrative and Support Services,Percentage,H39,Return on equity,Financial ratios,16,ANZSIC06 division N
2020,Level 3,MN21,Administrative and Support Services,Percentage,H40,Return on total assets,Financial ratios,7,ANZSIC06 division N
2020,Level 3,MN21,Administrative and Support Services,Percentage,H41,Liabilities structure,Financial ratios,43,ANZSIC06 division N
2020,Level 1,MN,"Professional, Scientific, Technical, Administrative and Support Services",Percentage,H36,Current ratio,Financial ratios,106,ANZSIC06 divisions M and N
2020,Level 1,MN,"Professional, Scientific, Technical, Administrative and Support Services",Percentage,H37,Quick ratio,Financial ratios,104,ANZSIC06 divisions M and N
2020,Level 1,MN,"Professional, Scientific, Technical, Administrative and Support Services",Percentage,H39,Return on equity,Financial ratios,34,ANZSIC06 divisions M and N
2020,Level 1,MN,"Professional, Scientific, Technical, Administrative and Support Services",Percentage,H40,Return on total assets,Financial ratios,10,ANZSIC06 divisions M and N
2020,Level 1,MN,"Professional, Scientific, Technical, Administrative and Support Services",Percentage,H41,Liabilities structure,Financial ratios,30,ANZSIC06 divisions M and N
2020,Level 4,OO213,"Public Order, Safety and Regulatory Services",Percentage,H36,Current ratio,Financial ratios,134,ANZSIC06 groups O771 and O772 (excluding class O7711)
2020,Level 4,OO213,"Public Order, Safety and Regulatory Services",Percentage,H37,Quick ratio,Financial ratios,129,ANZSIC06 groups O771 and O772 (excluding class O7711)
2020,Level 4,OO213,"Public Order, Safety and Regulatory Services",Percentage,H39,Return on equity,Financial ratios,19,ANZSIC06 groups O771 and O772 (excluding class O7711)
2020,Level 4,OO213,"Public Order, Safety and Regulatory Services",Percentage,H40,Return on total assets,Financial ratios,7,ANZSIC06 groups O771 and O772 (excluding class O7711)
2020,Level 4,OO213,"Public Order, Safety and Regulatory Services",Percentage,H41,Liabilities structure,Financial ratios,37,ANZSIC06 groups O771 and O772 (excluding class O7711)
2020,Level 3,OO21,"Public Order, Safety and Regulatory Services",Percentage,H36,Current ratio,Financial ratios,134,ANZSIC06 groups O771 and O772 (excluding class O7711)
2020,Level 3,OO21,"Public Order, Safety and Regulatory Services",Percentage,H37,Quick ratio,Financial ratios,129,ANZSIC06 groups O771 and O772 (excluding class O7711)
